code|name|sec|day|time|room|lecturer
751726|Economic Theory of Investment in Financial Markets ทฤษฎีเศรษฐศาสตร์การลงทุนในตลาดการเงิน|801|TBA|0000-0000 - -|TBA|ชัยวัฒน์ นิ่มอนุสสรณ์กุล
104232|Materials and Techniques in Thai Arts วัสดุและเทคนิคในงานศิลปะไทย|001|Th|1300-1800 - -|9A|อัศวิณีย์ หวานจริง Co-Instruc ปิยฉัตร อุดมศรี
705792|Seminar in Marketing สัมมนาการตลาด|803|TBA|0900-1600 - -|BAB2502|รวิ รุ่งเรืองศรี Co-Instruc ชานนท์ ชิงชยานุรักษ์ รติมา ศรีสมวงศ์ นฤมล กิมภากรณ์ รวิ รุ่งเรืองศรี
006342|Community Studies ชุมชนศึกษา|000|We|0800-0900 - -|HB5320|ธงชัย ภูวนาถวิจิตร Co-Instruc ปริวิทย์ ไวทยาชีวะ
115302|Art Gallery and Museum หอศิลป์และพิพิธภัณฑ์|001|We|1300-1700 - -|FB1303|วรนันท์ โสวรรณี
009103|Information Literacy and Information Presentation การรู้สารสนเทศและการนำเสนอสารสนเทศ|001|MTh|0800-0930 - -|HB7604|นิตยา วงศ์ใหญ่
009103|Information Literacy and Information Presentation การรู้สารสนเทศและการนำเสนอสารสนเทศ|002|MTh|0930-1100 - -|HB7702|นราธิป ปิติธนบดี
009103|Information Literacy and Information Presentation การรู้สารสนเทศและการนำเสนอสารสนเทศ|003|MTh|1100-1230 - -|HB7703|นิตยา วงศ์ใหญ่
009103|Information Literacy and Information Presentation การรู้สารสนเทศและการนำเสนอสารสนเทศ|004|MTh|1300-1430 - -|HB6310|นิตยา วงศ์ใหญ่
009103|Information Literacy and Information Presentation การรู้สารสนเทศและการนำเสนอสารสนเทศ|005|MTh|1430-1600 - -|HB7702|นราธิป ปิติธนบดี
009103|Information Literacy and Information Presentation การรู้สารสนเทศและการนำเสนอสารสนเทศ|006|TuF|0930-1100 - -|HB7702|มารุต สิงห์โทราช
009103|Information Literacy and Information Presentation การรู้สารสนเทศและการนำเสนอสารสนเทศ|007|TuF|1100-1230 - -|HB7701|มารุต สิงห์โทราช
009103|Information Literacy and Information Presentation การรู้สารสนเทศและการนำเสนอสารสนเทศ|801|Sa|1300-1600 - -|BAB1313|มารุต สิงห์โทราช
702431|International Business Finance 1 การเงินธุรกิจระหว่างประเทศ 1|001|TuF|0930-1100 - -|BAB 1314|อนิล รูพ
702797|Master’s Thesis วิทยานิพนธ์ปริญญาโท|000|TBA|0900-1600 - -|TBA|YOSUKE KAKINUMA
705438|Marketing Public Relations การประชาสัมพันธ์ทางการตลาด|001|MTh|0930-1100 - -|BAB2501|วรัท วินิจ
013798|Independent Study การค้นคว้าอิสระ|000|TBA|0900-1200 - -|TBA|ณฐวัฒน์ ล่องทอง
001293|English for Tourism Business ภาษาอังกฤษเพื่อธุรกิจการท่องเที่ยว|001|MTh|1300-1430 - -|HB7711|คณาจารย์
001293|English for Tourism Business ภาษาอังกฤษเพื่อธุรกิจการท่องเที่ยว|701|MTh|1100-1230 - -|TBA (RB5410)|คณาจารย์
001293|English for Tourism Business ภาษาอังกฤษเพื่อธุรกิจการท่องเที่ยว|801|Sa|0900-1200 - -|HB7606|คณาจารย์
001293|English for Tourism Business ภาษาอังกฤษเพื่อธุรกิจการท่องเที่ยว|802|Sa|0900-1200 - -|TBA|คณาจารย์
107223|Fundamental Watercolor Woodblock Printmaking ภาพพิมพ์แกะไม้สีน้ำเบื้องต้น|001|TBA|0000-0000 - -|STUDIO|นพเกล้า ศรีมาตย์กุล
751899|Dissertation ดุษฎีนิพนธ์|000|TBA|0000-0000 - -|TBA|คณาจารย์
013203|Social Psychology จิตวิทยาสังคม|001|MTh|1300-1430 - -|HB7501|ภาสกร เตวิชพงศ์
013203|Social Psychology จิตวิทยาสังคม|002|TuF|0930-1100 - -|HB7307|ทัศนีย์ หอมกลิ่น
013203|Social Psychology จิตวิทยาสังคม|003|TuF|1430-1600 - -|HB7402|ภาสกร เตวิชพงศ์
013203|Social Psychology จิตวิทยาสังคม|801|TuF|0930-1100 - -|HB7307|ทัศนีย์ หอมกลิ่น
014302|Reading การอ่าน|001|MTh|1300-1430 - -|HB7506|อัคคภาค เล้าจินตนาศรี
013217|Psychology of Love จิตวิทยาความรัก|001|MTh|0930-1100 - -|HB7501|ฉัตรวิบูลย์ ไพจ์เซล
013217|Psychology of Love จิตวิทยาความรัก|002|MTh|1300-1430 - -|HB1340|ฉัตรวิบูลย์ ไพจ์เซล
357360|Industrial Insects แมลงอุตสาหกรรม 357360 มี Lab พ่วง|001|MTh|1300-1400 - -|AB1-203|บาจรีย์ ฉัตรทอง Co-Instruc ปิยะวรรณ สุทธิประพันธ์
368317|Economics and Management of Agricultural Value Chain เศรษฐศาสตร์และการจัดการระบบห่วงโซ่มูลค่าสินค้าเกษตร|001|MTh|0930-1100 - -|ห้องคอมพิวเตอร์สาขาวิชาฯ|พรสิริ สืบพงษ์สังข์
168100|Gender Equality ความเสมอภาคทางเพศภาวะ|001|MTh|1100-1230 - -|ภาควิชาสตรีศึกษา ชั้น 2|ไพบูลย์ เฮงสุวรรณ
168100|Gender Equality ความเสมอภาคทางเพศภาวะ Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|701|We|0930-1230 - -|Department of Women's Studies (WSC), 1st Floor|ไพบูลย์ เฮงสุวรรณ
751451|Health Economics เศรษฐศาสตร์สุขภาพ|001|TuF|1430-1600 - -|ECB.1201|วรลักษณ์ หิมะกลัส
751451|Health Economics เศรษฐศาสตร์สุขภาพ|701|MTh|1430-1600 - -|ECB.2302|กาญจนา โชคถาวร
751323|Modern Chinese Economy เศรษฐกิจจีนยุคใหม่|001|MTh|0930-1100 - -|ECB.3201|นิสิต พันธมิตร
751323|Modern Chinese Economy เศรษฐกิจจีนยุคใหม่|701|TuF|1300-1430 - -|ECB.3202|นิสิต พันธมิตร
703303|Sustainable Business Management การจัดการธุรกิจเพื่อความยั่งยืน|001|MTh|1100-1230 - -|BAB1321|พิชญลักษณ์ พิชญกุล
703303|Sustainable Business Management การจัดการธุรกิจเพื่อความยั่งยืน|801|TBA|0000-0000 - -|TBA|พิชญลักษณ์ พิชญกุล
013203|Social Psychology จิตวิทยาสังคม|001|MTh|1300-1430 - -|HB7501|ภาสกร เตวิชพงศ์
013203|Social Psychology จิตวิทยาสังคม|002|TuF|0930-1100 - -|HB7304|ทัศนีย์ หอมกลิ่น
013203|Social Psychology จิตวิทยาสังคม|003|TuF|0800-0930 - -|HB7504|ทัศนีย์ หอมกลิ่น
013203|Social Psychology จิตวิทยาสังคม|004|MTh|1430-1600 - -|HB7501|ภาสกร เตวิชพงศ์
128493|Professional Experience in Local Public Administration ประสบการณ์วิชาชีพการบริหารราชการส่วนท้องถิ่นsection นี้จัดการเรียนการสอนแบบ Modular Learning|401|TBA|0000-0000 - -|TBA|พจนา พิชิตปัจจา
017111|Hindi Conversation 1 สนทนาฮินดี 1|001|MTh|1430-1600 - -|HB6430|เสกสรรค์ สว่างศรี Co-Instruc คณาจารย์
014381|Regional Literature วรรณกรรมท้องถิ่น|001|TuF|0800-0930 - -|HB7508|สุภาวดี เพชรเกตุ
126333|Mekong Subregion Studies อนุภูมิภาคแม่โขงศึกษา|001|TuF|1300-1430 - -|PSB 1310|นรุตม์ เจริญศรี
131101|Introduction to Sustainability ความรู้เบื้องต้นด้านความยั่งยืน|701|TuF|1100-1230 - -|Learning space อาคาร 50 ปี คณะรัฐศาสตร์ฯ|ชนินทร เพ็ญสูตร
